,instruction_id,conversation_id,utterance,label
4260,coffee-ordering-1,dlg-8c4c6b48-9777-4f19-8ca9-4697cee237e6,Please drop by Starbucks on your way in to work this morning.,coffee-order
4262,movie-tickets-2,dlg-8c5c37fa-7b3d-4224-ba4e-25218f1d49cf,Hi! I want to take my friend to see Beach Bum tonight!,movie-ticket
4263,uber-lyft-2,dlg-8c6b0c08-36db-4290-bafd-634f963a20de,I need to book a Lyft.,ride-book
4264,uber-lyft-2,dlg-8c6c594c-8f77-49d8-b20f-8c7f947efb0e,Can you order an Uber for me?,ride-book
4265,movie-tickets-1,dlg-8c70e543-6873-42dd-a8e7-f49556e80ab7,"Hi,I'm looking to buy tickets to see the movie Escape Room, for tonight.",movie-ticket
4266,restaurant-table-1,dlg-8c735083-807c-4980-bbd2-09598ad58406,I'd like to book a table for dinner tonight,restaurant-search
4267,coffee-ordering-2,dlg-8c771996-7afd-4198-9e12-25a9f953bf81,Can you order a coffee drink from Starbucks for me?,coffee-order
4268,pizza-ordering-2,dlg-8c787972-4895-49e6-9c5e-bc68f731d860,"Hey! Can you order me a chicken, bacon, ranch, pizza from Sam and Greg's?",pizza-order
4270,restaurant-table-1,dlg-8c8eeee4-c657-4fbd-b86d-9c229e68ad78,I would like to reserve an indoor table for 2 at 5:30pm at a restaurant that serves either Japanese or Korean food in New York City.,restaurant-search
4271,coffee-ordering-1,dlg-8c913cab-b04d-40f5-a3cf-d0af84c4d8ad,"Hi, I'm going to need to place a pick up order for Starbucks.",coffee-order
4272,movie-tickets-2,dlg-8c91c46d-7725-4640-90e1-cf018bd6ec2c,"Hi, Lia. I'm wondering if you could buy tickets to the movie ""Us?""",movie-ticket
4273,auto-repair-appt-1,dlg-8c9b9429-091f-4cba-b002-cfd49f212078,Hi hows it going,auto-repair-appt
4274,coffee-ordering-1,dlg-8ca2fc9f-cc22-4de8-94f4-57e7970b5a6d,HI,coffee-order
4275,movie-tickets-1,dlg-8cbd773c-7ef4-437b-96a6-1717ac912203,I want to buy two tickets to see Aquaman.,movie-ticket
4276,auto-repair-appt-1,dlg-8cc0a6cb-bc31-466a-a9d1-28304a3483c7,"Hi Roy. I need you to call my auto repair shop ""Intelligent Auto Solutions"", and make an appointment for me.",auto-repair-appt
4277,pizza-ordering-1,dlg-8cc7c402-0348-40d3-9390-67b87fb11b85,"Hey Maria. I need you to call Marco's Pizza and place an order for me, please. We're going to have to work late at the office, and I want to make sure everyone is fed.",pizza-order
4278,movie-tickets-3,dlg-8cd2148e-55cf-411d-a901-7bb9e02442ed,"Hello, it’s me. Can you set me up with some movie tickets?",movie-ticket
4279,restaurant-table-1,dlg-8cd2e250-0ada-4b0b-ba58-786518dfc864,"Google, book me dinner reservations for Italian.",restaurant-search
4280,auto-repair-appt-1,dlg-8ce34766-a8ec-48b4-b76c-fe63c7adfdd1,I need to book an appointment with Intelligent Auto Solutions.,auto-repair-appt
4281,auto-repair-appt-1,dlg-8ce8bf85-d145-4951-bc2a-768be827a108,"Hey, I keep forgetting that I have a headlight out and I need to get in and get it fixed. Do you think you could help me out with that, I am driving right now.",auto-repair-appt
4282,auto-repair-appt-1,dlg-8ce8fbcf-81c1-4084-a429-62ca53c0ace6,"Hey there, I need to take the van into the shop.",auto-repair-appt
4283,restaurant-table-2,dlg-8cefc4a4-45d5-4230-b353-6df64b3c5ac4,"I would like authentic cuisine from another country- not typical American ""burgers 'n fries"" meal. .",restaurant-book
4284,coffee-ordering-1,dlg-8cf57090-c2b3-4622-816b-7f73eb7896e4,can you place a starbucks order for me?,coffee-order
4285,movie-tickets-1,dlg-8d068365-6935-450a-b1a0-4e6d085600d2,I would like to see Bohemian Rhapsody,movie-ticket
4286,auto-repair-appt-1,dlg-8d0bf978-3008-4e5a-99a4-47e98fc928ab,Jessica? I need to bring my car in for a repair somewhere. Do you know any good places?,auto-repair-appt
4287,coffee-ordering-1,dlg-8d1b1ebf-9b6e-49c1-8ded-880f81c426ca,Hey April. How are you today?,coffee-order
4288,movie-tickets-1,dlg-8d22c63c-4196-4d7f-b047-4061de24b0b6,I'd like to buy tickets for Green Book,movie-ticket
4289,pizza-ordering-2,dlg-8d24fd90-92be-444e-801b-4ea8193be10f,I want to order a pizza today,pizza-order
4290,auto-repair-appt-1,dlg-8d3b6c89-1392-4fe6-b879-302192326f02,Make an appointment at Intelligent Auto Solutions.,auto-repair-appt
4291,restaurant-table-2,dlg-8d3baebc-55bb-4123-97fa-98e52f07deb6,I am wanting a good steakhouse,restaurant-book
4292,movie-tickets-2,dlg-8d57f72b-311a-45ab-8173-3c515130cfa9,"Good morning Roger, can you help me out with booking tickets to Us?",movie-ticket
4293,movie-tickets-3,dlg-8d64864f-db67-49e3-9e62-e873cc9918d9,I would like two tickets to see Shazam tonight.,movie-ticket
4294,coffee-ordering-2,dlg-8d6b9d92-a071-431e-9beb-c96a1598fb68,I would like to order coffee.,coffee-order
4295,coffee-ordering-1,dlg-8d76d1b6-f3e8-4244-b51f-b1cf08650cf9,I want to order a drink.,coffee-order
4296,movie-tickets-1,dlg-8d7ba52c-53ba-4862-b015-be2116fb894d,id like to go see the movie Glass.,movie-ticket
4297,coffee-ordering-2,dlg-8d7c6f65-8ec3-4f26-b3fb-40fc467a58ff,I will like a White Chocolate Mocha,coffee-order
4298,pizza-ordering-2,dlg-8d7f3a1f-eb35-4f75-a439-779497791160,"Alpha Mandy, what's up?",pizza-order
4299,uber-lyft-1,dlg-8d92db3a-d955-4394-a4d3-ade8dfebad29,"He Margaret, can you call an Uber for me to get me to the airport for my flight out?",ride-book
4300,pizza-ordering-2,dlg-8d9ac9eb-08e7-48a0-8123-cae24adb1efc,I'd like to order the monthly specialty barbeque chicken pizza from Romeo's on Grandview.,pizza-order
4301,pizza-ordering-2,dlg-8da1ae38-1470-42e0-bde7-519aa66112f2,"Hi, can you order me a pizza from Pizza Hut?",pizza-order
4302,restaurant-table-1,dlg-8db1a847-b8ba-4f89-853b-ad867b5fe8ca,"Hi assistant, quick question. What good BBq places can you find in Hazard?",restaurant-search
4303,uber-lyft-1,dlg-8db86fde-eeed-4ab4-a43c-fd511a059356,"Hello, I'd like a Lyft ride please.",ride-book
4304,restaurant-table-1,dlg-8db9569e-190c-45d1-bea6-eece3536542e,Find a Mediterranean restaurant.,restaurant-search
4305,coffee-ordering-1,dlg-8dbf11c6-22da-4a86-8c24-91fc9ca42e5f,"Hi Jack, can you grab me a coffee from Starbucks?",coffee-order
4306,movie-tickets-1,dlg-8dcd5b24-46d9-4de4-bdaf-1bab1c5bfc1a,"Hello, can you get me two tickets to 'the upside'",movie-ticket
4307,auto-repair-appt-1,dlg-8dcfca19-ade4-48c8-b9ae-1b8fe58fc7d7,"Hello, I need to make an appointment for my car to be looked at ",auto-repair-appt
4308,coffee-ordering-2,dlg-8de80d6e-6124-49e8-b03a-2b0c049cdb26,I'd like to order some coffee,coffee-order
4309,auto-repair-appt-1,dlg-8de8e7f2-c723-44c5-b9b4-5024915ab415,"Hey Sean, It's Marcus. Can you get me an appointment at Intelligent Auto Solutions?",auto-repair-appt
4310,auto-repair-appt-1,dlg-8deb91cd-4317-4b75-8534-4a83ec3ea759,I need you to book an appointment with Intelligent Auto Solutions.,auto-repair-appt
4311,uber-lyft-1,dlg-8deccf18-5975-42ca-886c-8fb2f72b82ff,I need to have a Lyft ride set up.,ride-book
4312,pizza-ordering-2,dlg-8def4070-9756-473a-b2ef-11eae8cc56fc,I want to order a pizza for dinner with my family tonight.,pizza-order
4313,movie-tickets-1,dlg-8df617c2-3de2-4397-bc1d-2e22f838c2e7,"Hello, I would like to buy some tickets to see Mary Poppins Returns. Do you think you could help me out?",movie-ticket
4314,auto-repair-appt-1,dlg-8df7a5ec-0755-4d1c-9987-dbfb509daa22,Make an appointment tomorrow with Intelligent Auto Solutions.,auto-repair-appt
4315,auto-repair-appt-1,dlg-8df9bae6-4064-4b04-ad80-6acb415357af,"Hi, I need to book an appointment to get my car windshield replaced.",auto-repair-appt
4316,pizza-ordering-2,dlg-8df9dbac-b4ff-4864-8217-c02b52914491,"Hello, I need to order a pizza from Papa John's.",pizza-order
4317,coffee-ordering-1,dlg-8dfd5d14-836a-4d43-9c07-0576712fbf4c,"Hi [ASSISTANT], could you order me coffee this morning for me to pick up?",coffee-order
4319,pizza-ordering-1,dlg-8e1bee1d-ca42-41a9-b19c-7521e75822bf,"Hey, I'd like to order some pizzas.",pizza-order
4320,restaurant-table-1,dlg-8e1ff2f2-9736-48d0-b9fa-8c4060c1e007,Are there any BBQ restaurants near me?,restaurant-search
4321,restaurant-table-2,dlg-8e32b565-a01a-4c69-8909-4952c9eb15b2,"Hi Cindy, I would need you to make a dinner reservation for tomorrow.",restaurant-book
4322,auto-repair-appt-1,dlg-8e3522af-9e99-405b-baa4-737eefbd2c4f,"Hey, Lauren look I need to have my car looked at today. Schedule an appointment at Intelligent Auto Solutions for me would you?",auto-repair-appt
4323,movie-tickets-2,dlg-8e37aaba-0ce1-44d7-8032-18f1eb70bdc5,Two tickets for Wayne’s world,movie-ticket
4324,restaurant-table-1,dlg-8e3bc4c7-7e10-423d-8c40-33386660030e,"I'm looking for a French fine dining restaurant in the San Francisco, California area for dinner.",restaurant-search
4326,coffee-ordering-2,dlg-8e46032c-69a5-464b-814d-102b338f6ed8,"Hey, can you put in an order for a vanilla latte for me at Starbucks?",coffee-order
4327,movie-tickets-1,dlg-8e57094d-b1e8-49e8-ba1c-f1282d62e991,Can you purchase me the tickets to A Madera Family Funeral?,movie-ticket
4328,movie-tickets-2,dlg-8e5d5545-c869-412d-b9fd-43300267cdc0,I want to see shazam tonight,movie-ticket
4329,uber-lyft-1,dlg-8e6632bd-8249-4494-8d96-743688e5f9af,"Cheryl, can you order me an Uber?",ride-book
4331,coffee-ordering-2,dlg-8e812073-17c6-4fe7-91f6-656709461d48,I want to order a Starbucks coffee for pickup.,coffee-order
4332,coffee-ordering-2,dlg-8e83abf7-27c3-40fc-bd75-bcbd41a07cd7,Can you order a coffee for me from Peets?,coffee-order
4333,movie-tickets-2,dlg-8e8b940e-58c2-424a-a2d2-82fe0686d12e,"Hey, could you look into buying two movie tickets for me and a friend for Captain Marvel?",movie-ticket
4334,coffee-ordering-1,dlg-8e906ca2-fac5-4123-bf1d-ffa677f46bdb,Hey Lisa.,coffee-order
4335,restaurant-table-1,dlg-8ea6399f-9cc1-419e-91a3-e9c0ddf0c2b8,I'm hungry for a thick juicy steak. Can you find me a restaurant?,restaurant-search
4336,uber-lyft-2,dlg-8ea6689a-83c7-4a71-92fe-e482ebc1da2b,"Hey, Assistant. I could use a lift.",ride-book
4337,movie-tickets-1,dlg-8ea70e8d-2bb6-4f57-ba5a-9740554e8d51,May I buy tickets for captain marvel,movie-ticket
4338,coffee-ordering-1,dlg-8ea79af5-84b7-4038-9e47-26acc51fdb7d,Hi! I'm in the car on the way to the office. Can you please order me some coffee? I'll pick it up on my way.,coffee-order
4339,movie-tickets-1,dlg-8eb32acc-7d98-4148-b439-7240c0b645af,"I want to buy tickets for a movie, The Favourite.",movie-ticket
4340,auto-repair-appt-1,dlg-8eb765bb-9416-4f32-9e68-1bd5cf2be450,"Hello! I need your help, my truck is giving me trouble.",auto-repair-appt
4341,restaurant-table-1,dlg-8ecab518-812a-4794-91e0-6fc60467311d,"Hi, this is Bill Smith. I'm thinking of taking a couple of friends out to dinner tonight. Right now either some Mexican food or some Italian sounds good.",restaurant-search
4342,auto-repair-appt-1,dlg-8ed325ce-4daf-4f4c-a6b7-a2ce287c0ed1,"I was thinking about buying this used car, and was wondering if you would take a look at it for me to see if it has any problems ",auto-repair-appt
4343,auto-repair-appt-1,dlg-8ee276d2-11f8-43ac-931f-652c2f1a200b,I need an appointment for my car.,auto-repair-appt
4344,restaurant-table-1,dlg-8eece2f1-9118-4b64-b489-eef63a328129,"Hi Julie, Bob and I want to go out to dinner on Valentines's Day.",restaurant-search
4345,movie-tickets-1,dlg-8f00c446-63eb-4b83-a29e-2f5b136c7c0f,I would like to buy tickets for Isn't it Romantic,movie-ticket
4346,coffee-ordering-1,dlg-8f08c453-fbbb-48dc-bbad-866ce2cfd4b9,Good Morning. I need to order a coffee drink from Starbucks to kick off my day.,coffee-order
4347,auto-repair-appt-1,dlg-8f22f333-68a9-49ce-b00d-0b83bcedba72,I need to get my car fixed.,auto-repair-appt
4348,auto-repair-appt-1,dlg-8f24753e-9f57-4845-84a8-3e3d58100074,"Hey Donna, how are you?",auto-repair-appt
4349,pizza-ordering-2,dlg-8f2835f2-f427-479c-b48d-d53b615d012d,"Hi, can you please order a pizza for me?",pizza-order
4350,coffee-ordering-1,dlg-8f3985af-58f5-4067-b368-8ac96f83c669,Hello I am wanting to order a coffee from my local Starbucks.,coffee-order
4351,restaurant-table-1,dlg-8f3d29db-e7a5-42cf-8adf-3c4e9cc8e82d,"Hi, will you please make a reservation for two at Di Fara tonight at 6 p.m.?",restaurant-search
4353,uber-lyft-1,dlg-8f42c2fc-6aa0-4287-8dae-5be5f20098ea,"Hey Amy, Can you order me a Uber for my date tonight?",ride-book
4354,auto-repair-appt-1,dlg-8f5118c5-dcda-4f52-ad58-df7cb0810b19,"Hi Alexa, I need you to set up an appointment for a car repair.",auto-repair-appt
4355,auto-repair-appt-1,dlg-8f5505b1-549a-4220-9171-663c2ff6f36f,Panda I'm having issues with my truck I need to set up an appointment to have it looked at,auto-repair-appt
4356,restaurant-table-1,dlg-8f573a23-1d03-48bb-bc9d-0c495a25cd48,Hi Erica! It’s Liz. I need your help with something.,restaurant-search
4357,auto-repair-appt-1,dlg-8f67a496-7c34-4c40-ad9a-f4601de0da2e,Hi I need to book an appointment for my car to get repaired.,auto-repair-appt
4358,uber-lyft-2,dlg-8f685b91-0ba9-46b0-b061-ffba59d3f0c6,I'd like to get an Uber out here,ride-book
4360,coffee-ordering-1,dlg-8f75622e-e634-44b8-93e1-11bb1bb1fe85,I want a coffee,coffee-order
4361,movie-tickets-2,dlg-8f8033cc-149f-4917-b805-0e0fe415c6dc,Hey! Can you book movie tickets to Us for me tonight?,movie-ticket
4362,restaurant-table-1,dlg-8f87efe8-5686-449f-8fdd-9f65ff6b31db,"hello, can we book for the party?",restaurant-search
4363,movie-tickets-1,dlg-8f8974b0-7e9b-4f68-a2af-53c13be006c9,"Hi, I would like to buy two tickets to see Isn't it Romantic.",movie-ticket
4365,restaurant-table-2,dlg-8f8b42a0-b2bc-49cc-89b2-e98f2c8d6c9c,I would like to go out for sushi with my sister's family tonight.,restaurant-book
4366,coffee-ordering-2,dlg-8f8c78f4-096a-4dda-9f79-31ae431efc2f,"Google, can you order me a coffee drink",coffee-order
4367,coffee-ordering-1,dlg-8f99529b-bb5a-4250-b771-22503bdea341,"Hello, I want to order a coffee to pick up before work.",coffee-order
4368,auto-repair-appt-1,dlg-8fa101de-d3a8-4e28-a8a7-32fab3cb7c04,Would you make an appointment to take our car in to be repaired?,auto-repair-appt
4369,restaurant-table-2,dlg-8fc5e79b-3d51-4113-97bc-20adc4104cbe,Hi! I want to make a reservation at Sava's for dinner.,restaurant-book
4370,pizza-ordering-2,dlg-8fcca7c7-5048-4fab-b55c-1e7604ce9bb5,"Hello, I'm running short on time and won't be able to cook dinner for myself. I'm interested in ordering some pizzas from Nino's.",pizza-order
4371,uber-lyft-2,dlg-8fcdd1c0-ebea-4528-935a-08736acbccfe,"Hey, can you call an Uber for me?",ride-book
4372,movie-tickets-2,dlg-8fd122b5-53b3-4048-abec-efbab9e7df5e,I need tickets for US?,movie-ticket
4373,auto-repair-appt-1,dlg-8fde0bd4-67d7-41c0-b618-b2e0d5ce15e1,I need to get my car fixed,auto-repair-appt
4374,movie-tickets-3,dlg-8fec62a9-245c-43ec-9bf7-4d386c506fb8,Hey i want to get tickets to Us!,movie-ticket
4375,pizza-ordering-2,dlg-8fef2a0b-2503-4197-8d9c-77608c5630b0,"Hi, I am calling to order a pizza from the House of Pizza.",pizza-order
4376,restaurant-table-1,dlg-8ff1fb7b-1c9c-4cc0-8e0d-fffa37a21dc4,I need help finding a restaurant for dinner.,restaurant-search
4377,auto-repair-appt-1,dlg-8ff75c5d-8e34-4d71-a4be-60ad1f817ffe,"Hey, my cars acting funny can you schedule an appointment at Intelligent Auto Solutions",auto-repair-appt
4379,auto-repair-appt-1,dlg-9001c89d-d35f-47f8-a1a7-1b701970e763,"Hi, I'm having a problem with my car, and it doesn't seem to run right. I mean every time I start it up, the engine runs for a minute or so, sputters like it isn't getting enough gas, and then dies.",auto-repair-appt
4380,pizza-ordering-2,dlg-90044b97-4010-4e21-a93b-ecb0624d98f7,"Hey assistant, can you order a pizza for me?",pizza-order
4382,restaurant-table-1,dlg-9020b505-f746-4df2-8b85-6be8ebd9b89a,"Hi, I need to book a table for a restaurant in Soldotna, AK",restaurant-search
4383,uber-lyft-2,dlg-90265a07-92e3-4766-94ec-50bb6b1ca1b5,"Hi, could you get me an Uber",ride-book
4385,uber-lyft-2,dlg-9029bc41-9a7d-4b39-9a31-64c669226d45,Hi Joan- I need you to order a Lyft.,ride-book
4386,restaurant-table-2,dlg-902d28b1-56a1-4249-ad4c-7ff84ea2ca26,I'd like to make a reservation at El Tiempo Cantina for tonight.,restaurant-book
4387,restaurant-table-1,dlg-9031869b-df50-4209-bd9f-058be82e7061,"Hi, I am looking to make reservations for dinner this upcoming Friday, March 8.",restaurant-search
4388,coffee-ordering-1,dlg-904251ba-0b51-4fd2-a98d-9e2e192ce30d,"Hi, can you grab me a coffee from Starbucks?",coffee-order
4389,pizza-ordering-1,dlg-90468954-521b-4c19-9ebc-7f554e191696,"Hey Bud, I want to get a pizza from Otto's for us for lunch.",pizza-order
4390,movie-tickets-3,dlg-9046a29e-59fe-4786-b6ad-a74895e0a5d4,I need to see The film Small,movie-ticket
4391,coffee-ordering-1,dlg-905b1108-9883-4068-bc07-a71fae7f2232,Hello assistant. I would like to place a coffee drink order.,coffee-order
4392,restaurant-table-1,dlg-9062c907-875d-401e-9e23-5abb3b982d69,I wanna have diner at a nice Italian restaurant?,restaurant-search
4393,auto-repair-appt-1,dlg-90680853-62a6-4e3b-8407-0457ff7abddd,I need some vehicle repairs and I was wondering if you could help me out setting up an appointment.,auto-repair-appt
4394,coffee-ordering-2,dlg-9069b18a-2aa8-4620-98aa-18847a4f3236,"Hey, I'd like to get some coffee from starbucks",coffee-order
4395,coffee-ordering-2,dlg-907a634a-eb2a-4066-a5ba-55fd0dd83cf5,"Hey Alice, you want a Iced white chocolate Moca",coffee-order
4396,pizza-ordering-1,dlg-907d9302-1ef2-41c5-a7ef-556b636e34c4,"Hi, I'd like to order a pizza from Antonio's, please.",pizza-order
4398,movie-tickets-1,dlg-908d24c8-5577-4f58-8bf7-4ec8d353bd3d,"Hey, I need movie tickets for two for tonight.",movie-ticket
4399,coffee-ordering-1,dlg-909cebc7-a9ad-4e03-bcec-b1b4675d8e3d,Hey Google. How are you doing?,coffee-order
4400,movie-tickets-1,dlg-90a8e35b-8705-4b8e-814c-0e35551a009a,I'd like to buy two tickets to see Creed II please.,movie-ticket
4401,coffee-ordering-2,dlg-90afd66e-74b7-4bdd-9095-f090b6d78a69,"hi, I need to order from Starbucks using this gift card, can you make an order with me?",coffee-order
4402,restaurant-table-2,dlg-90b1cf2e-5b31-4b65-847f-ed27f4ba919d,"Hello Alex, good afternoon",restaurant-book
4403,pizza-ordering-2,dlg-90b38975-fc80-43eb-88d8-a087d0f5fbc3,I want to order a pizza from Christos Pizzeria,pizza-order
4404,movie-tickets-1,dlg-90b538c2-7e44-404d-aa7d-732bc2635217,"Hello, I would like to see the Lego Movie 2.",movie-ticket
4405,pizza-ordering-2,dlg-90bbed56-1e07-4038-9781-7c91859b9b7e,Hey there. I need you to do me a favor and stop by Pizza Hut on your way over here.,pizza-order
4406,coffee-ordering-1,dlg-90c301ea-2aa6-460c-97b4-36e7f89b6d8a,Hello! I'd like to get a coffee from Starbucks.,coffee-order
4407,auto-repair-appt-1,dlg-90cd03d0-522f-46bd-930b-e8ae2d41f845,Hello Assistant,auto-repair-appt
4408,movie-tickets-1,dlg-90d34951-b954-4de9-9ef4-9e422355fb31,I need two tickets to see The Greenbook.,movie-ticket
4409,movie-tickets-1,dlg-90d518af-da08-43cd-86ac-7468cfcbb014,"Hello, I want to get tickets for the movie Glass",movie-ticket
4410,auto-repair-appt-1,dlg-90d873d5-6c7b-4c01-a05e-dada6cfc5888,"HI, JANE CAN YOU KINDLY MAKE AN APPOINTMENT FOR MY CAR? ",auto-repair-appt
4411,auto-repair-appt-1,dlg-90ef9c75-c53a-4367-954c-600b637516e1,I need you to book an appointment to get some work done on my car.,auto-repair-appt
4412,movie-tickets-1,dlg-9103e54f-bc8a-444c-8697-69648a23e686,"Hey, what movies are playing near me?",movie-ticket
4413,uber-lyft-1,dlg-91099847-30c5-4333-b163-ae5850017ffa,I would like to go to Santa Monica Downtown,ride-book
