instruction_id,conversation_id,utterance,label
pizza-ordering-2,dlg-bb56fcf8-d79d-4511-9b93-9f8c6866a303,So I lost a bet and need to order several pizzas. Can you help you me out?,pizza-order
pizza-ordering-2,dlg-bb712f05-583f-4965-ad61-6804ce199df9,"Assistant, can you order me some pizza's from Zalla'z?",pizza-order
pizza-ordering-2,dlg-bc502dee-599c-4068-bb5c-3e6cbe3b8df4,"Hi, I would like to know if I custom make an order.",pizza-order
pizza-ordering-1,dlg-bc5235d4-0256-4f1f-b8dd-0c6f5c1a0679,"Hi, I'd like to order a Grande Mocha",pizza-order
pizza-ordering-2,dlg-bc62a871-b5b6-45c5-970f-e9abfd610548,"Hey Ken, I need to order a pizza for my kids tonight, can you help me? Can you place an order for me at Domino's?",pizza-order
pizza-ordering-1,dlg-bc84d2db-40b3-431a-981d-953344524756,Hello Benny.,pizza-order
pizza-ordering-1,dlg-bc8c0bd3-96a8-452f-8239-a5328bb67cc0,"Hi, Could you do me a favor and order a large pizza for me?",pizza-order
pizza-ordering-2,dlg-bcf20efc-4c3a-4814-b486-8f5a5c5dad30,"Hello, I'd like to order a pizza from Angelos",pizza-order
pizza-ordering-2,dlg-bd10fdbb-a141-4308-8cd9-d9ded7ea6dcb,Want to buy a pizza at the Pizza Loca.,pizza-order
pizza-ordering-2,dlg-bd40becb-d1f0-4efc-8089-7f33258d8d7c,Janine I'm feeling a bit hungry. How about you?,pizza-order
pizza-ordering-2,dlg-bd852c3b-378c-42c6-9adb-32b4c07b2e64,"Hi, I'd like to order pizza from Domino's for my family.",pizza-order
pizza-ordering-2,dlg-be7de3bb-7ec2-4826-b0d9-af5accab499e,"Hey, can you order a pizza from Sal's Pizza place for me?",pizza-order
pizza-ordering-1,dlg-be9a2bb4-f862-48d3-b747-6229b33ac781,"Hello, do you have a special for large pizzas?",pizza-order
pizza-ordering-2,dlg-bea33a57-cc81-4f88-9625-0ef4416d5996,"Hi, can you order me a pizza. ",pizza-order
pizza-ordering-2,dlg-bed9bd7e-0594-4f44-8b31-daaa4496ebc1,"Hey Jaime, Can you order a pizza from Papa Petes Pizza in Centralia?",pizza-order
pizza-ordering-2,dlg-befc6cbf-944e-4ec9-b945-9a59a601b85d,"Hi, can you order me a pizza?",pizza-order
pizza-ordering-2,dlg-bf0a9d35-f071-4e09-a10d-c6a09c109dba,I want to order a pizza from the blaze pizza down the street,pizza-order
pizza-ordering-2,dlg-bfd9b275-0588-40e3-9f92-1e7113aa7827,Hi Nancy. I need you to order me a pizza from Luigi's.,pizza-order
pizza-ordering-2,dlg-c013aef4-5f1e-4167-bc22-f08ab4a6cd17,"Hey, can you give me a hand ordering dinner?",pizza-order
pizza-ordering-2,dlg-c0486400-0084-42fb-8493-18b0e10a5685,Can you order a buffalo chicken pizza from papa johns?,pizza-order
pizza-ordering-2,dlg-c052ae95-93f4-4f63-91d2-2b0be2ffca6c,I'd like to get a pizza ordered. ,pizza-order
pizza-ordering-2,dlg-c08ce0ef-2197-40f8-8b01-d1a20dbc1871,Hey. I was wondering if you guys have any specials for today.,pizza-order
pizza-ordering-2,dlg-c0978037-55aa-4844-bb9a-85038267ddcf,Id like you to put in a pizza order for me,pizza-order
pizza-ordering-2,dlg-c0b9f52f-ab59-4e57-a676-862e666b133b,"Hi, I would like to order pizza please.",pizza-order
pizza-ordering-2,dlg-c0e00464-3d69-4ead-8158-1c71e6b58d96,"Hi, can you order a pizza for me? ",pizza-order
pizza-ordering-2,dlg-c11a7e0b-0afe-43d9-b40f-ce8d3f77b151,may i order a pizza please,pizza-order
pizza-ordering-2,dlg-c12d0aba-4212-4283-b49f-56cd4b9af87f,I am looking to order some pizza from Pizza Hut.,pizza-order
pizza-ordering-2,dlg-c1448c24-aabc-4481-b7a9-70c336920563,Hello Google! Would you please place a pizza order for me from the nearest Domino's Pizza for pickup?,pizza-order
pizza-ordering-1,dlg-c15bca14-68d5-4f12-bb42-11cc27a84bd8,"Susan, would you please order a few pizzas from the local Dominoes?",pizza-order
pizza-ordering-2,dlg-c1b054cb-ef63-427f-8f6f-7e68f697787e,Hi I'm running late again and need to pick up supper on my way home. Can you call in a pizza order for me?,pizza-order
pizza-ordering-2,dlg-c1bee34c-f8b8-47b4-a1a1-5a9b943ab76f,"Hey, how are you? I think I would like to get a pizza for dinner tonight.",pizza-order
pizza-ordering-2,dlg-c216398b-bed2-4081-8e36-3f201443bcdb,I'm having all the grand kids over tonight and want to order Little Ceasars Pizza for everyone.,pizza-order
pizza-ordering-2,dlg-c2cf3f51-cb5e-4df7-a95c-75f5679a9463,Hey could you put in an order for 5 pizzas for me.,pizza-order
pizza-ordering-2,dlg-c2fb7aab-f5fb-4d78-9053-663211cdb12d,Hey Lisa,pizza-order
pizza-ordering-2,dlg-c2fce8bb-4e2a-42fb-a097-3cbebc9fa026,"Hello, I would like to order a pizza for tonight, it's my son's birthday.",pizza-order
pizza-ordering-2,dlg-c357367d-0df1-4034-b2b8-ad8df5d63b29,"Hey, uh, can I get my usual from Junior Joe's?",pizza-order
pizza-ordering-2,dlg-c3598159-dd8c-43dd-97df-6ac22a9687f6,Please order two large pizzas from The Pizza Shoppe.,pizza-order
pizza-ordering-2,dlg-c37c33df-4b4d-47d1-88a9-2a4453df43c8,HI I'm wanting to order a pizza to go please,pizza-order
pizza-ordering-2,dlg-c380a787-5738-4c4c-b1e6-94bb35998b84,Is Pizza Barn Open?,pizza-order
pizza-ordering-2,dlg-c3b5ddf7-5c92-41a7-a088-a0a5f604b74b,"Hello, I'd like to order a pizza.",pizza-order
pizza-ordering-2,dlg-c3d269ba-7469-43df-a552-a0b2daf7fbf7,"Hi, can you order me a large pizza with pepperoni, garlic, and extra mushrooms?",pizza-order
pizza-ordering-2,dlg-c3d6ce53-8c51-4317-90f5-550e9b0a1683,Hi I would like to place an order please.,pizza-order
pizza-ordering-2,dlg-c4097d12-31a4-4e37-9e34-3c3b2ad12003,"Hi Allie, can you do me a favor?",pizza-order
pizza-ordering-2,dlg-c40d598a-0208-4e7e-b5e9-b9bb7b5fd328,I think Domino's pizza would be good for dinner tonight.,pizza-order
pizza-ordering-2,dlg-c445f269-9791-49c8-bde1-81cca8000d93,Do you think you could order me a pizza from that cute little restaurant around the corner?,pizza-order
pizza-ordering-2,dlg-c4826847-6e7d-4f83-b2d4-b7d6eb9fb6fe,I would like to order pizza,pizza-order
pizza-ordering-2,dlg-c488f621-1835-4b9c-8171-047eea3925dc,Hello Papa John!,pizza-order
pizza-ordering-2,dlg-c53fb112-3d13-41b4-b77c-d4b959608cde,I would like to order a pizza from Papa John's please.,pizza-order
pizza-ordering-2,dlg-c55dd227-9021-4c59-a8d2-0d6b59f5ee1c,Hi I'd like to place an order from Leucadia Pizza.,pizza-order
pizza-ordering-2,dlg-c58a5aac-645b-4678-a195-ce2c13ac6a1e,I wanna order a pizza,pizza-order
pizza-ordering-2,dlg-c5fc94c5-40c2-4cc4-8933-10a8e14e857a,I would like to order a pizza from Marcos.,pizza-order
pizza-ordering-1,dlg-c613683e-afa1-492f-9be8-2a94bc97f004,"Hey! I need a favor, can you order online a two pizzas for me? ",pizza-order
pizza-ordering-2,dlg-c622e4b1-56c6-44a5-8d13-da5ab6acf07a,Could you order a pizza from Flipping Pizza?,pizza-order
pizza-ordering-2,dlg-c6a90be5-e905-4818-abb6-b9e67158e83d,"Hey, Candace, could you order a pizza for me? We're having a game night and we need some food!",pizza-order
pizza-ordering-2,dlg-c6eb6166-07da-4bbf-bdae-2673ece8c71d,"Hi Mary, I'd like to place an order for a pizza at Dominos.",pizza-order
pizza-ordering-2,dlg-c766af70-8653-428d-ad8b-40cd19a61f69,"Hey, I think I'd like to pick up a pizza for dinner.",pizza-order
pizza-ordering-2,dlg-c7839a82-6aea-4aa0-8546-4a327836ed80,I'd like to get some pizza for dinner,pizza-order
pizza-ordering-2,dlg-c7c1d6c9-1d8d-4ed7-8fc2-3ed2ebfd69ad,I want to order a pizza from Pizza Hut,pizza-order
pizza-ordering-2,dlg-c7e30f8e-4b0a-4cd5-98f8-cbb96b0a2621,"Hello, my name is Joseph Cittrel and I'm calling to order a pizza.",pizza-order
pizza-ordering-2,dlg-c7f57795-2835-4045-b45e-e94db6be34ad,I need some Pizzas from Domino's,pizza-order
pizza-ordering-2,dlg-c7fd10d2-9b84-476a-8bb7-6cd09a16fe6e,"Hi, I want to order a pizza from Papa John's.",pizza-order
pizza-ordering-2,dlg-c83a5fed-0c4d-420e-a424-cef3c2f8ed66,"Hello Google, I would like to order a pizza from the Domino's Pizza closest to my house.",pizza-order
pizza-ordering-2,dlg-c88ea33a-4710-4419-aaea-bf7c8625698b,Hi! I would like to order a pizza from Papa John's.,pizza-order
pizza-ordering-2,dlg-c8b707b1-575a-41c5-915e-a958d8b55f5b,"Hi, I'd like to place an order for pick-up from Twins Pizza please.",pizza-order
pizza-ordering-1,dlg-c8c3b090-5a26-442d-84d5-5d6afd3fbb11,Hey can order me 2 pizzas online from Lou Malnati's,pizza-order
pizza-ordering-2,dlg-c8cddbcb-4cd0-434f-978e-031ad8dc9bb3,"Hi, could I get you to place a pizza order for me.",pizza-order
pizza-ordering-2,dlg-c8f008a7-f7ef-452f-bf00-b22e9376aeb7,I would like to order a pizza from my favorite pizza place.,pizza-order
pizza-ordering-2,dlg-c92c42c6-0846-4937-ac61-959ff4a71e9b,Any discounts at Main Street Pizza?,pizza-order
pizza-ordering-1,dlg-c94bc447-9f73-4794-a19b-23c78eb19713,Hi there. The bf and I are feeling like it's a pizza kind of night. Can you help me order a couple from Domino's?,pizza-order
pizza-ordering-2,dlg-c9603ed8-939f-4216-83e1-4e15397d70db,Hi can you order me a pizza from toppers,pizza-order
pizza-ordering-1,dlg-c98945ea-a268-4c4d-b124-80fcbfac7d7c,"Hi, is this Roundtable's?",pizza-order
pizza-ordering-2,dlg-c992d030-96b1-47b0-87e4-5cfdbbcdc743,"I'm feeling like some Victorio's Pizza today, can you call in an order for me?",pizza-order
pizza-ordering-1,dlg-c9a7d791-293b-4821-aba8-fe711000880e,I want to order some pizza from papa john,pizza-order
pizza-ordering-2,dlg-c9b1b268-dd49-43a8-8509-c0bc55f6536a,I want to order a Pizza from Dominos,pizza-order
pizza-ordering-2,dlg-ca424f19-86fc-4c3b-a592-ac9941da32e1,"Hi Ronald, kindly help me order for pizza.",pizza-order
pizza-ordering-2,dlg-ca802ce6-dde2-4875-8284-0102dc66ca6f,I think I want to order a pizza from Andrea's tonight.,pizza-order
pizza-ordering-2,dlg-ca84d00d-eeaa-416b-84f6-3bef66eff5d4,I think that a pizza from Papa John's sounds good today. Let's order one!,pizza-order
pizza-ordering-2,dlg-ca8f92ed-b0a2-45df-b37b-4506a3e58955,"Hello, I'm calling to order a large pizza please.",pizza-order
pizza-ordering-2,dlg-cab2ec09-af2e-4b25-8966-e755c5c3db93,"Hello, I would like to order a pizza for pickup please.",pizza-order
pizza-ordering-2,dlg-caba0826-26de-4294-91df-7b45e318ea54,"Hi, I wanna order some pizza from Papa John's",pizza-order
pizza-ordering-2,dlg-cb02a519-0be5-437e-8116-7e28741ffad3,I am thinking of having pizza tonight.,pizza-order
pizza-ordering-2,dlg-cb03f69c-f923-4772-b233-4b22fa0168bb,I will like to order Pizza Hut,pizza-order
pizza-ordering-1,dlg-cb09d2bb-1611-4771-bbd4-0e04a384953a," Hello, I would like to order a pizza",pizza-order
pizza-ordering-1,dlg-cb0a7727-223b-44d9-8c0f-0ba33ed91a3e,"Hello, I would like to order some pizzas for an upcoming event.",pizza-order
pizza-ordering-2,dlg-cb29d4c8-e747-4b50-9ca7-69aab81beeb1,"Oh man! I totally forgot, I need to order pizza's for Benji's birthday party tonight. I'll order a few large pizza's from Town Pizza. Hi, Cheryl. I need you to order a few pizzas for Benji's birthday party tonight.",pizza-order
pizza-ordering-2,dlg-cb304ad0-1ea4-4837-8966-5870d89aba56,"Do you know if i had you order a pizza from that new place, tomori's Pizza",pizza-order
pizza-ordering-2,dlg-cb525f2f-8393-47eb-88ff-28667c63119f,Gail. could you order a pizza for me from papa johns,pizza-order
pizza-ordering-2,dlg-cb941302-646b-4903-87ac-eb9410cba098,"Hey, I need to order a pizza. ",pizza-order
pizza-ordering-1,dlg-cbfca9c2-7762-4ac3-9041-dee6c6ab6c28,"Hey, Assistant. I'm in the mood for pizza.",pizza-order
pizza-ordering-2,dlg-cccad05e-fca6-4f5c-a349-fb0b45513d74,"Hey there, would you mind ordering a Pizza Hut pizza for me?",pizza-order
pizza-ordering-2,dlg-ccea3d55-7776-48bf-b4f9-3a842a4cee1b,"Hi, I would like to order a Hawaiian pizza with extra meat on it.",pizza-order
pizza-ordering-2,dlg-cd17546d-c320-4169-baa8-61f94812f236, Hi! can you help me wit a pizza order?,pizza-order
pizza-ordering-2,dlg-cd296441-3f46-41fc-95df-8c20b82b2ca6,"Hi, I would like to order pizza from Domino's.",pizza-order
pizza-ordering-2,dlg-cd74222d-dea6-47e6-9026-5f769fb42f7a,"Hi, can you order a pizza for me from Horny Goar pizzeria in SF?",pizza-order
pizza-ordering-1,dlg-cdd028d0-30a6-4e41-b66d-732ccae0d0d2,Hey Jeff can you call Italo's and order the family size pizza for me?,pizza-order
pizza-ordering-2,dlg-cdecaf35-a46e-4637-9c87-ae00d1e34ea7,Do you have any specials today?,pizza-order
pizza-ordering-2,dlg-ce2bcf5a-a429-4d80-9c05-ce808db49cf9,"Hi Jenny, can you a pizza for me, please.",pizza-order
pizza-ordering-2,dlg-ce53037c-27fd-4242-aa4c-4ce61de54a61,"Hey, could I get a two topping cheese?",pizza-order
pizza-ordering-2,dlg-ce56f363-7813-42bc-bec2-fff93fb2dda3,"Hi, Can you order me a pizza for this evening?",pizza-order
pizza-ordering-1,dlg-cea1d562-20b5-483b-9af3-b3add10389eb,Hi! I need to order two pizzas.,pizza-order
pizza-ordering-1,dlg-ceaa4a24-0c9d-41cb-ad14-c52303b0ccd8,I would like to order pizza from Villa monte,pizza-order
pizza-ordering-2,dlg-cec7bf6f-e936-4f18-a30b-9d39ad0fdb2b,"Hi, I like to place an order with Pizza Junkies.",pizza-order
pizza-ordering-2,dlg-cf32b4a0-34e3-443a-9727-638ab2cacfa5,I need to order a pizza to pick up.,pizza-order
pizza-ordering-2,dlg-cf4afcb2-2218-4519-ad3d-6e4fb14ce157,"Alexa, can you order me a pizza from Little cesars",pizza-order
pizza-ordering-2,dlg-cf51f2ea-d5c5-4642-8936-6b35a2553e06,Hi! I would like to order some pizza from Sarpino's.,pizza-order
pizza-ordering-2,dlg-cf63dcc4-7faa-4d4a-9084-9df5b43335db,Please call Concord Papa John's to order a pizza.,pizza-order
pizza-ordering-2,dlg-d01eecb7-9672-433f-ace8-8dafa1020ef8,"Hey, I need to order a pizza from Little Caesars.",pizza-order
pizza-ordering-1,dlg-d01f7708-30ef-46ea-99e3-61f75ed5874d,"Hey Rebecca, it looks like this meeting is going to last until dinner time. Could you please order about 3 pizzas from Capri's?",pizza-order
pizza-ordering-1,dlg-d04ef577-3532-48b3-87a6-15d0c2da3174,"Hi, I need to place an order.",pizza-order
pizza-ordering-2,dlg-d05a1766-06b1-428e-ae5d-44da5c80b180,I want to place an order for a pizza pickup at Gina's Pizzeria on Mcdonald Avenue.,pizza-order
pizza-ordering-1,dlg-d0a83758-33ed-4d98-b632-b6e57dae7064,"Hi, I need some pizzas?",pizza-order
pizza-ordering-2,dlg-d12ae9ec-198f-4419-add1-df5e42356cde,"Hello, I need you to order me a pizza from Mod Pizza.",pizza-order
pizza-ordering-2,dlg-d13e339c-1193-4b77-aa8c-1fc27b3948f8,I want to order a pizza from Giovanni's.,pizza-order
pizza-ordering-2,dlg-d154fa0f-694d-4718-ab5d-19d1c8864087,Hey can you order a pizza for me?,pizza-order
pizza-ordering-2,dlg-d1dd9d0c-2a20-44f3-8828-f54216ac3263,Hey can you swing by Costco and pick me up a pizza?,pizza-order
pizza-ordering-2,dlg-d210fcd1-a85d-491b-877e-0c1289e77d57,"Hi, can you order me a zucchini pizza?",pizza-order
pizza-ordering-1,dlg-d21e3e44-5097-4994-9d03-ef3baf616501,"Hey, I'm hungry. Can we get some chow?",pizza-order
pizza-ordering-2,dlg-d2b1cca5-408f-4f48-9c5b-c0548d236c19,Can you place me an order at Pizza Hut?,pizza-order
pizza-ordering-2,dlg-d2bb66db-672f-4c8e-9b12-c2fdbac53603,HELLO TIM'S PIZZA,pizza-order
pizza-ordering-2,dlg-d2ce2ff3-d081-4e03-b4ee-3be7dbe5ea30,"Hi! Can you place an order at Pizza Bella, please?",pizza-order
pizza-ordering-2,dlg-d2fe11e7-a15d-47d1-aba9-80fcde5ded22,"Hey, I like to order a pizza from Marco's Pizza.",pizza-order
pizza-ordering-2,dlg-d3900bbc-a6cb-4df0-a7fc-7edecb7ca2ef,Can you please order a pizza for me from Papa John's,pizza-order
pizza-ordering-2,dlg-d3a39d93-d046-4088-9132-f163bdc0bdd0,"Hi, I need to order a pizza for pick up.",pizza-order
pizza-ordering-2,dlg-d3ba81a8-1318-4768-960e-0989da4bad81,"Hey John (assistant), can you order me a pizza for when I get to the office in 60 minutes?",pizza-order
pizza-ordering-2,dlg-d3c00d79-f42b-46e5-b1a5-06448712aaa7,"Hi assistant, can you order me a pizza from Dominos?",pizza-order
pizza-ordering-2,dlg-d3f6473b-eb6f-4f5a-8b19-7447084ef35b,I'd like to order a two topping pizza.,pizza-order
pizza-ordering-2,dlg-d416729f-c7f6-4680-bed5-225eadbd33bd,Hey! Is that little pizza shop down the road still open?,pizza-order
pizza-ordering-2,dlg-d45bf64d-5b1d-4880-a7f6-73c78d3bcc00,"Hi, when you get a chance can you order me a pizza?",pizza-order
pizza-ordering-2,dlg-d4cadb74-be2c-49b3-9fb3-08e952e36ebb,"Hi, could I make an order for carryout?",pizza-order
pizza-ordering-1,dlg-d4dcf226-2cec-4387-8c77-2942882aa87c,Hey Kathy! Can you order me some pizza from Chicago's please?,pizza-order
pizza-ordering-1,dlg-d51a4552-1822-4c91-a430-c06d7b1eae7b,Could you order me some pizza from that place we ordered from last?,pizza-order
pizza-ordering-2,dlg-d54b196e-bb96-4cfe-bf6b-dcdf845b9042,"I'd like to get a pizza for dinner, please.",pizza-order
pizza-ordering-2,dlg-d553c1e8-ff9f-4591-893c-58fa1fb6821d,Hi! Can you order a pizza for me from Fine Folks Pizza?,pizza-order
pizza-ordering-2,dlg-d591c144-cc32-45fd-96e1-c98c35bffd34,"Hello, I'd like to place an order for a large pizza.",pizza-order
pizza-ordering-2,dlg-d5ca96bf-1c1f-4394-8319-31a09823a86b,I am looking to order some pizza today,pizza-order
pizza-ordering-2,dlg-d5fa5bff-d2a2-468d-bb63-c86e4a2941ba,"Hey, Can you call in a pizza order for me? Im running late and won't have time to make dinner tonight.",pizza-order
pizza-ordering-2,dlg-d62988be-e591-424a-94cb-f75deed92b58,I want to order some pizza from Pizza Hut,pizza-order
pizza-ordering-2,dlg-d64d6770-d7c1-4030-a849-58e56fe698dd,"Hi, would you be able to order me a pizza please?",pizza-order
pizza-ordering-2,dlg-d651a89e-d008-4df3-8e66-d68770534a34,I'd like to get a pizza from Domenico's.,pizza-order
pizza-ordering-2,dlg-d6876fa6-7b2b-44c5-a97a-d2fdbecfd029,What specials do you have today? ,pizza-order
pizza-ordering-2,dlg-d69e4065-945a-464c-ba2d-c698d5be3ea1,I would like to order a medium pizza from little caesars.,pizza-order
pizza-ordering-2,dlg-d6b7c914-3875-4df3-8031-a12382e20ea0,I need to order 2 large pizzas from Pizza Hut,pizza-order
pizza-ordering-1,dlg-d77c94d4-5fe7-482d-817e-ea6a446dbdfa,I would like to order a few pizzas from Sir Pizza tonight.,pizza-order
pizza-ordering-2,dlg-d7abdbb2-d3ad-4506-bfe1-b2d125e82c50,Hi can you help me order a pizza for my husband and I tonight? We're having a date night at home!,pizza-order
pizza-ordering-2,dlg-d828755b-5036-4e35-b4ad-dd0cb8b71aed,I'd like to order a pizza from Pagliacci.,pizza-order
pizza-ordering-2,dlg-d83b762e-c45a-4a24-8e44-210e298efd98,"Dear assistant, I'd like you to order one pizza from Little Italy downtown for my colleague and I to share right now.",pizza-order
pizza-ordering-2,dlg-d852b05a-d24b-4922-a250-5ca6e0320818,"Hi, can you order me a pizza for lunch?",pizza-order
pizza-ordering-2,dlg-d85689a1-f74f-4a37-a254-136200e5a71e,I need to order a large pizza from Mike's Pizza Place,pizza-order
pizza-ordering-1,dlg-d87833f7-864d-485a-8afe-2531ab49d2fd,Can you place an online order for me from Annie's Pizza?,pizza-order
pizza-ordering-2,dlg-d89a0fef-eefb-4558-8343-f99577731fb7,"Hi there, how are you doing today?",pizza-order
pizza-ordering-2,dlg-d8b21299-fef3-4ae2-98d9-b7e6ff4e9303,"Hi, can I please order a BBQ chicken specialty pizza?",pizza-order
pizza-ordering-2,dlg-d8ddeba2-c97e-47b9-8777-70ae179b7aa5,Hi can I make a pick up order for a pizza from pizza hut,pizza-order
pizza-ordering-2,dlg-d9130b3e-f689-48f2-95a3-3c903c2821ad,"Marie, would you order us a pizza?",pizza-order
pizza-ordering-2,dlg-d93d83a2-0e59-456f-9163-01f96f03058e,Hi. Can you order me a pizza from Domino's?,pizza-order
pizza-ordering-2,dlg-d9473e86-90ec-4c9c-8f30-71332e68cb79,"Hey Rosie, I would like to make an order for pizza. I would like to have it delivered to my house. I have 2 friends over and we are starving!",pizza-order
pizza-ordering-1,dlg-d94a2a89-297f-497c-8e40-5da1b3546174,"Hi, i'd like to order a Mike's special.",pizza-order
pizza-ordering-2,dlg-d964750b-1a31-4ef3-b83a-9250eb9d2511,"Hello, Greg. Can you order me a couple of pizzas?",pizza-order
pizza-ordering-2,dlg-d9b8ecbd-cb79-4e97-ba74-f6b9b2b2728b,I would like to order a pizza from Dewey's pizza please.,pizza-order
pizza-ordering-1,dlg-d9c68c7f-d26b-4508-a0d6-664425a7be7f,"Hi honey, I need you to order me some Dominos for my sister's birthday party this evening.",pizza-order
pizza-ordering-2,dlg-da42a0b0-ead0-4770-8dfe-191d19812e64,"I need you to order me a pizza for tonight, do you have time now to order one for me?",pizza-order
pizza-ordering-2,dlg-da6b1c87-6901-4f4a-bdab-3189d9351174,I'd like to order a pizza from ZeroZero in San Francisco.,pizza-order
pizza-ordering-2,dlg-db0affb2-0bbe-43f2-9012-8767c4a076b2,Can you purchase me a pizza from Dominos?,pizza-order
pizza-ordering-1,dlg-db1f2ee2-7b86-44c0-ae3f-93f2a981d7b1,I want to order three pizzas,pizza-order
pizza-ordering-2,dlg-db5a3221-2247-40bd-97ae-a1d8a38808a8,"Hey, could I get you to order me a pizza from Papa Murphy's?",pizza-order
pizza-ordering-2,dlg-db68688c-ee38-4428-8469-2ab191a8a053,I want to order a pizza from Razzis,pizza-order
pizza-ordering-2,dlg-db719e16-8c11-41ed-83a7-912559a6163f,Please order a pizza from Salvatores,pizza-order
pizza-ordering-2,dlg-dba640cd-54fc-4421-8616-574f74fa4155,I want to order a pizza from Jets.,pizza-order
pizza-ordering-2,dlg-dbf6ea34-dbbc-4292-8a25-325a7f95d5d7,I'm feeling like pizza tonight. Would you mind making an order from Johnny's for me?,pizza-order
pizza-ordering-2,dlg-dbfdd521-0c6d-4d69-8017-4c899dc1cc8d,"Hey Jane, can you order me a pizza for dinner please?",pizza-order
pizza-ordering-2,dlg-dc2b193e-a2de-4dd5-bf11-87c74b961ca9,Can I have a vegetarian pizza please,pizza-order
pizza-ordering-2,dlg-dc2c7819-8511-4d20-b227-13bb39404900,"Hi Jacey, I need a favor",pizza-order
pizza-ordering-2,dlg-dc4148e5-29fa-4266-a834-cc9366650a7d,Can you order me a pizza from Pizza Hut?,pizza-order
pizza-ordering-2,dlg-dc47b82b-059f-4c93-a724-5f6a01fbd440,Hi I'd like to order a pizza,pizza-order
pizza-ordering-1,dlg-dcab4010-0b0d-4ca2-af6f-b675337f541e,Yo I need some pizza from Dominos.,pizza-order
pizza-ordering-2,dlg-ddd1289c-7465-4bf1-8bb7-6ccac3084a83,Do you deliver?,pizza-order
pizza-ordering-2,dlg-dddf8755-97eb-477e-a5ac-d00f222b2812,Me and the Mrs would like a pizza for dinner tonight.,pizza-order
pizza-ordering-2,dlg-de33fe89-9279-4ceb-9ca3-a059d05060c0,Order a pizza from papa johns,pizza-order
pizza-ordering-2,dlg-de48ebea-2220-42a5-8250-eec9583a9d67,I would like to order pizza from Ray's Pizza.,pizza-order
pizza-ordering-2,dlg-deaf2678-5827-4d0c-9c79-14b0f6cd5762,Hello Pam. I am really hungry and I would like for you to order me a pizza.,pizza-order
pizza-ordering-2,dlg-df3593b4-dfc4-44a7-be57-e4bad227145a,"Hey Eric, I'm thinking of pizza tonight for dinner.",pizza-order
pizza-ordering-1,dlg-df3d4fd2-b183-4998-8cc5-2b46417d2ff5,Can I get some papa murphy's pizza?,pizza-order
pizza-ordering-2,dlg-df79d7ba-d489-4e58-9577-08afaf1a42ab,I would like to get a pizza from dominoes,pizza-order
pizza-ordering-2,dlg-df89527b-1744-46df-894a-1fc8b74e9217,"Hi Emily, I will need you to order a pizza for me for me please. I am running late and I wont have time to stop by the grocery store.",pizza-order
pizza-ordering-2,dlg-df933cb9-27db-4a9d-92b3-ca00a0a16a17,Hello I would like to order a two topping pizza.,pizza-order
pizza-ordering-2,dlg-e03f0bc2-3b5f-4749-bdf7-be315c057a5d,What are your specials tonight?,pizza-order
pizza-ordering-1,dlg-e0ba2810-b6f9-4c4a-b942-02c27f56a455,"Hey, I'll be needing two huge pizzas for a small family get-together.",pizza-order
pizza-ordering-2,dlg-e0c6210c-42ab-4048-80d6-6967615264f1,"Hi, are you still taking orders for pickup tonight?",pizza-order
pizza-ordering-2,dlg-e1495221-a716-4b04-8ddc-f0bf7b403917,Hey. I need you to go to pizza hut.,pizza-order
pizza-ordering-2,dlg-e17dac3e-3be8-4de1-9f4a-738f670f11aa,I'd like to order a large pizza,pizza-order
pizza-ordering-2,dlg-e1aee2f5-70af-4d9b-8cfe-028f0db8bc68,"Hi, I want to order a pizza from Cicero's in San Jose.",pizza-order
pizza-ordering-1,dlg-e1b798ef-15b7-4c55-bce9-dba7a04b9c23,Would you have time to pick up some Casey's Pizza.,pizza-order
pizza-ordering-1,dlg-e1b9e929-f579-4e76-9d8a-d989f53a596e,Can you order me some pizza from Myles Pizza?,pizza-order
pizza-ordering-1,dlg-e258cd32-1f05-4c1d-b377-fce69478e880,"Hello, I will like to order a pizza.",pizza-order
pizza-ordering-2,dlg-e28d28d6-3e1b-4e9e-986b-afa4d5fb4539,Hi I wanna order a large pizza,pizza-order
pizza-ordering-2,dlg-e2a712d7-b7a9-41b5-91ef-9f1dca8bd29f,"Jonathan, I want to order a pizza for the staff meeting later today.",pizza-order
pizza-ordering-2,dlg-e2cead88-60f7-4770-acd5-219d427a2a96,hi i want a pizza from dominos,pizza-order
pizza-ordering-2,dlg-e2d1e6f9-dfc2-4dde-b024-f82cf1121748,"Hey, I want to order the heart shaped pizza from Donates.",pizza-order
pizza-ordering-1,dlg-e3037ecb-39c8-4570-b201-08e0ee9fa17e,Can I have a large peporonni pizza,pizza-order
pizza-ordering-2,dlg-e31e67f4-3c8a-4766-8247-afb5a33cbc63,"Google, it’s pizza night again!",pizza-order
pizza-ordering-2,dlg-e3ff039c-ca63-4532-bb1b-1a865e876c6d,I feel like having a pizza.,pizza-order
pizza-ordering-1,dlg-e425e6f7-b277-4369-bebd-1165549ced98,"I want to order some pizzas from my favorite pizza restaurant, Veto Pizza.",pizza-order
pizza-ordering-2,dlg-e46fefef-715f-4aff-91bc-84fa3f2f4f17,"Hi, I am in the mood for a pizza. Could you please place an order for a pizza for me?",pizza-order
